VANID,Signup Date,Status,Role,Event Name,Event Type,Event Date,Shift Start Time,Shift End Time,Location Name
137603228,8/5/25,Completed,Attendee,Volunteer Orientation,Vol Orientatio,8/16/25,2025-08-16 11:00:00.0000000 -05:00,2025-08-16 12:30:00.0000000 -05:00,Sisu Youth Services
137612775,8/5/25,Completed,Attendee,Volunteer Orientation,Vol Orientatio,8/16/25,2025-08-16 11:00:00.0000000 -05:00,2025-08-16 12:30:00.0000000 -05:00,Sisu Youth Services
137614251,8/6/25,Completed,Attendee,Volunteer Orientation,Vol Orientatio,8/16/25,2025-08-16 11:00:00.0000000 -05:00,2025-08-16 12:30:00.0000000 -05:00,Sisu Youth Services
137624724,8/10/25,Scheduled,Attendee,Volunteer Orientation,Vol Orientatio,8/16/25,2025-08-16 11:00:00.0000000 -05:00,2025-08-16 12:30:00.0000000 -05:00,Sisu Youth Services
137630115,9/9/25,Completed,Attendee,Volunteer Orientation ,Vol Orientatio,9/20/25,2025-09-20 11:00:00.0000000 -05:00,2025-09-20 12:30:00.0000000 -05:00,Sisu Youth Services
137631334,8/14/25,Completed,Attendee,Volunteer Orientation,Vol Orientatio,8/16/25,2025-08-16 11:00:00.0000000 -05:00,2025-08-16 12:30:00.0000000 -05:00,Sisu Youth Services
137658820,8/14/25,Completed,Attendee,Volunteer Orientation,Vol Orientatio,8/16/25,2025-08-16 11:00:00.0000000 -05:00,2025-08-16 12:30:00.0000000 -05:00,Sisu Youth Services
137658939,8/14/25,Completed,Volunteer,CompSource ,Group Volunteer,8/12/25,2025-08-12 09:00:00.0000000 -05:00,2025-08-12 15:00:00.0000000 -05:00,Sisu Youth Services
137658943,8/14/25,Completed,Volunteer,CompSource ,Group Volunteer,8/12/25,2025-08-12 09:00:00.0000000 -05:00,2025-08-12 15:00:00.0000000 -05:00,Sisu Youth Services
137658945,8/14/25,Completed,Volunteer,CompSource ,Group Volunteer,8/12/25,2025-08-12 09:00:00.0000000 -05:00,2025-08-12 15:00:00.0000000 -05:00,Sisu Youth Services
137658946,8/14/25,Completed,Volunteer,CompSource ,Group Volunteer,8/12/25,2025-08-12 09:00:00.0000000 -05:00,2025-08-12 15:00:00.0000000 -05:00,Sisu Youth Services
137658953,8/14/25,Completed,Volunteer,CompSource ,Group Volunteer,8/12/25,2025-08-12 09:00:00.0000000 -05:00,2025-08-12 15:00:00.0000000 -05:00,Sisu Youth Services
137658957,8/14/25,Completed,Volunteer,CompSource ,Group Volunteer,8/12/25,2025-08-12 09:00:00.0000000 -05:00,2025-08-12 15:00:00.0000000 -05:00,Sisu Youth Services
137658961,8/14/25,Completed,Volunteer,CompSource ,Group Volunteer,8/12/25,2025-08-12 09:00:00.0000000 -05:00,2025-08-12 15:00:00.0000000 -05:00,Sisu Youth Services
137658962,8/14/25,Completed,Volunteer,CompSource ,Group Volunteer,8/12/25,2025-08-12 09:00:00.0000000 -05:00,2025-08-12 15:00:00.0000000 -05:00,Sisu Youth Services
137683760,8/14/25,Completed,Attendee,Volunteer Orientation,Vol Orientatio,8/16/25,2025-08-16 11:00:00.0000000 -05:00,2025-08-16 12:30:00.0000000 -05:00,Sisu Youth Services
137716515,8/15/25,Completed,Attendee,Volunteer Orientation,Vol Orientatio,8/16/25,2025-08-16 11:00:00.0000000 -05:00,2025-08-16 12:30:00.0000000 -05:00,Sisu Youth Services
137722053,8/18/25,Completed,Volunteer,Meal Train,Meal Train,11/16/24,2024-11-16 16:30:00.0000000 -06:00,2024-11-16 19:30:00.0000000 -06:00,Sisu Youth Services
137722509,8/18/25,Completed,Volunteer,Meal Train,Meal Train,7/16/25,2025-07-16 16:00:00.0000000 -05:00,2025-07-16 19:00:00.0000000 -05:00,Sisu Youth Services
137722509,8/18/25,Completed,Volunteer,Meal Train,Meal Train,7/17/25,2025-07-17 16:00:00.0000000 -05:00,2025-07-17 19:00:00.0000000 -05:00,Sisu Youth Services
137746480,8/22/25,Completed,Attendee,Volunteer Orientation,Vol Orientatio,8/16/25,2025-08-16 11:00:00.0000000 -05:00,2025-08-16 12:30:00.0000000 -05:00,Sisu Youth Services
137748637,9/2/25,Completed,Attendee,Volunteer Orientation ,Vol Orientatio,9/20/25,2025-09-20 11:00:00.0000000 -05:00,2025-09-20 12:30:00.0000000 -05:00,Sisu Youth Services
137761627,8/26/25,No Show,Attendee,Volunteer Orientation ,Vol Orientatio,9/20/25,2025-09-20 11:00:00.0000000 -05:00,2025-09-20 12:30:00.0000000 -05:00,Sisu Youth Services
137769029,9/1/25,No Show,Attendee,Volunteer Orientation ,Vol Orientatio,9/20/25,2025-09-20 11:00:00.0000000 -05:00,2025-09-20 12:30:00.0000000 -05:00,Sisu Youth Services
137775464,9/10/25,No Show,Attendee,Volunteer Orientation ,Vol Orientatio,9/20/25,2025-09-20 11:00:00.0000000 -05:00,2025-09-20 12:30:00.0000000 -05:00,Sisu Youth Services
137778108,9/2/25,Sched-Web,Volunteer,Chicken N Pickle ,Group Volunteer,9/2/25,2025-09-02 10:00:00.0000000 -06:00,2025-09-02 12:00:00.0000000 -06:00,Sisu Youth Services
137778111,9/2/25,Sched-Web,Volunteer,Chicken N Pickle ,Group Volunteer,9/2/25,2025-09-02 10:00:00.0000000 -06:00,2025-09-02 12:00:00.0000000 -06:00,Sisu Youth Services
137778127,9/2/25,Sched-Web,Volunteer,Chicken N Pickle ,Group Volunteer,9/2/25,2025-09-02 10:00:00.0000000 -06:00,2025-09-02 12:00:00.0000000 -06:00,Sisu Youth Services
137778133,9/2/25,Sched-Web,Volunteer,Chicken N Pickle ,Group Volunteer,9/2/25,2025-09-02 10:00:00.0000000 -06:00,2025-09-02 12:00:00.0000000 -06:00,Sisu Youth Services
137778142,9/2/25,Sched-Web,Volunteer,Chicken N Pickle ,Group Volunteer,9/2/25,2025-09-02 10:00:00.0000000 -06:00,2025-09-02 12:00:00.0000000 -06:00,Sisu Youth Services
137778182,9/2/25,Sched-Web,Volunteer,Chicken N Pickle ,Group Volunteer,9/2/25,2025-09-02 10:00:00.0000000 -06:00,2025-09-02 12:00:00.0000000 -06:00,Sisu Youth Services
137778189,9/2/25,Sched-Web,Volunteer,Chicken N Pickle ,Group Volunteer,9/2/25,2025-09-02 10:00:00.0000000 -06:00,2025-09-02 12:00:00.0000000 -06:00,Sisu Youth Services
137781191,9/5/25,Completed,Attendee,Volunteer Orientation ,Vol Orientatio,9/20/25,2025-09-20 11:00:00.0000000 -05:00,2025-09-20 12:30:00.0000000 -05:00,Sisu Youth Services
137782660,9/3/25,Completed,Attendee,Volunteer Orientation ,Vol Orientatio,9/20/25,2025-09-20 11:00:00.0000000 -05:00,2025-09-20 12:30:00.0000000 -05:00,Sisu Youth Services
137785072,9/3/25,Completed,Volunteer,Meal Train,Meal Train,9/1/25,2025-09-01 16:00:00.0000000 -05:00,2025-09-01 19:00:00.0000000 -05:00,Sisu Youth Services
137818676,9/10/25,No Show,Attendee,Volunteer Orientation ,Vol Orientatio,9/20/25,2025-09-20 11:00:00.0000000 -05:00,2025-09-20 12:30:00.0000000 -05:00,Sisu Youth Services
138021816,1/27/26,Completed,Volunteer,Shelter Shift ,Shelter Shift,1/10/26,2026-01-10 17:30:00.0000000 -06:00,2026-01-10 20:00:00.0000000 -06:00,Sisu Youth Services
138150600,11/14/25,No Show,Attendee,Volunteer Orientation ,Vol Orientatio,11/29/25,2025-11-29 11:00:00.0000000 -06:00,2025-11-29 12:30:00.0000000 -06:00,Sisu Youth Services
138151036,10/22/25,Sched-Web,Volunteer,Meal Train,Meal Train,11/7/25,2025-11-07 16:00:00.0000000 -06:00,2025-11-07 19:00:00.0000000 -06:00,Sisu Youth Services
138266449,10/23/25,Sched-Web,Volunteer,Meal Train,Meal Train,10/30/25,2025-10-30 16:00:00.0000000 -05:00,2025-10-30 19:00:00.0000000 -05:00,Sisu Youth Services
138347674,10/30/25,Completed,Attendee,Volunteer Orientation ,Vol Orientatio,11/29/25,2025-11-29 11:00:00.0000000 -06:00,2025-11-29 12:30:00.0000000 -06:00,Sisu Youth Services
138368777,11/11/25,No Show,Attendee,Volunteer Orientation ,Vol Orientatio,11/29/25,2025-11-29 11:00:00.0000000 -06:00,2025-11-29 12:30:00.0000000 -06:00,Sisu Youth Services
138374119,1/27/26,Completed,Volunteer,Shelter Shift ,Shelter Shift,1/15/26,2026-01-15 17:30:00.0000000 -06:00,2026-01-15 20:00:00.0000000 -06:00,Sisu Youth Services
138374119,11/20/25,Completed,Volunteer,Shadow Shift ,Shelter Shift,11/12/25,2025-11-12 19:00:00.0000000 -06:00,2025-11-12 22:00:00.0000000 -06:00,Sisu Youth Services
138374119,1/5/26,Completed,Volunteer,Shelter Shift ,Shelter Shift,12/18/25,2025-12-18 09:00:00.0000000 -06:00,2025-12-18 12:00:00.0000000 -06:00,Sisu Youth Services
138374119,11/20/25,Completed,Volunteer,Shelter Shift ,Shelter Shift,11/25/25,2025-11-25 17:30:00.0000000 -06:00,2025-11-25 19:30:00.0000000 -06:00,Sisu Youth Services
138382224,11/6/25,Completed,Attendee,Volunteer Orientation ,Vol Orientatio,11/29/25,2025-11-29 11:00:00.0000000 -06:00,2025-11-29 12:30:00.0000000 -06:00,Sisu Youth Services
138382362,1/5/26,Completed,Volunteer,Shelter Shift ,Shelter Shift,12/18/25,2025-12-18 09:00:00.0000000 -06:00,2025-12-18 12:00:00.0000000 -06:00,Sisu Youth Services
138403158,11/18/25,No Show,Attendee,Volunteer Orientation ,Vol Orientatio,11/29/25,2025-11-29 11:00:00.0000000 -06:00,2025-11-29 12:30:00.0000000 -06:00,Sisu Youth Services
138404338,11/13/25,Completed,Attendee,Volunteer Orientation ,Vol Orientatio,11/29/25,2025-11-29 11:00:00.0000000 -06:00,2025-11-29 12:30:00.0000000 -06:00,Sisu Youth Services
138404352,11/13/25,Completed,Attendee,Volunteer Orientation ,Vol Orientatio,11/29/25,2025-11-29 11:00:00.0000000 -06:00,2025-11-29 12:30:00.0000000 -06:00,Sisu Youth Services
138412823,11/18/25,No Show,Attendee,Volunteer Orientation ,Vol Orientatio,11/29/25,2025-11-29 11:00:00.0000000 -06:00,2025-11-29 12:30:00.0000000 -06:00,Sisu Youth Services
138432545,11/19/25,Sched-Web,Volunteer,Meal Train,Meal Train,11/22/25,2025-11-22 16:00:00.0000000 -06:00,2025-11-22 19:00:00.0000000 -06:00,Sisu Youth Services
138586031,12/1/25,Completed,Attendee,Volunteer Orientation ,Vol Orientatio,11/29/25,2025-11-29 11:00:00.0000000 -06:00,2025-11-29 12:30:00.0000000 -06:00,Sisu Youth Services
138617800,12/3/25,Sched-Web,Volunteer,Progressive Volunteer Group ,Group Volunteer,12/3/25,2025-12-03 12:00:00.0000000 -06:00,2025-12-03 15:30:00.0000000 -06:00,Sisu Youth Services
138618422,12/3/25,Sched-Web,Volunteer,Progressive Volunteer Group ,Group Volunteer,12/3/25,2025-12-03 12:00:00.0000000 -06:00,2025-12-03 15:30:00.0000000 -06:00,Sisu Youth Services
138818615,12/18/25,Completed,Volunteer,Meal Train,Meal Train,12/27/25,2025-12-27 16:00:00.0000000 -06:00,2025-12-27 19:00:00.0000000 -06:00,Sisu Youth Services
138887614,1/5/26,Completed,Volunteer,Heartland Volunteer Day ,Group Volunteer,5/9/25,2025-05-09 10:00:00.0000000 -05:00,2025-05-09 13:00:00.0000000 -05:00,Sisu Youth Services
138918454,1/14/26,Completed,Volunteer,Meal Train 2026,Meal Train,1/8/26,2026-01-08 16:30:00.0000000 -06:00,2026-01-08 18:00:00.0000000 -06:00,Sisu Youth Services
138927312,2/10/26,Completed,Volunteer,Shelter Shift ,Shelter Shift,2/2/26,2026-02-02 17:30:00.0000000 -06:00,2026-02-02 20:30:00.0000000 -06:00,Sisu Youth Services
114820890,10/23/25,Sched-Web,Volunteer,Trunk or Treat 2025 ,Group Volunteer,10/30/25,2025-10-30 18:00:00.0000000 -05:00,2025-10-30 19:30:00.0000000 -05:00,Church of the Open Arms
114821036,9/6/23,Scheduled,Volunteer,Atlas Life Skills Class,PYD,9/20/23,2023-09-20 16:00:00.0000000 -05:00,2023-09-20 19:00:00.0000000 -05:00,Atlas Program Site
114821036,7/28/23,Completed,Volunteer,Atlas Volunteer Shift July ,Shelter Shift,7/26/23,2023-07-26 16:00:00.0000000 -06:00,2023-07-26 19:00:00.0000000 -06:00,Atlas Program Site
114821036,8/4/23,Confirmed,Volunteer,Atlas Volunteer Shift August ,Shelter Shift,8/3/23,2023-08-03 19:00:00.0000000 -06:00,2023-08-03 22:00:00.0000000 -06:00,Atlas Program Site
114821036,12/15/23,Completed,Volunteer,Sisu Wrapping Party,Group Volunteer,12/14/23,2023-12-14 17:30:00.0000000 -05:00,2023-12-14 20:30:00.0000000 -05:00,Ethan Allen Showroom
114821071,1/9/25,No Show,Attendee,January Orientation ,Vol Orientatio,1/9/25,2025-01-09 19:00:00.0000000 -06:00,2025-01-09 20:00:00.0000000 -06:00,Belle Isle Library
115834665,11/14/24,Completed,Data Entry,Volunteer Orientation,Vol Recruitment,12/5/24,2024-12-05 18:30:00.0000000 -06:00,2024-12-05 19:30:00.0000000 -06:00,Belle Isle Library
115834736,10/23/25,Sched-Web,Volunteer,Trunk or Treat 2025 ,Group Volunteer,10/30/25,2025-10-30 18:00:00.0000000 -05:00,2025-10-30 19:30:00.0000000 -05:00,Church of the Open Arms
115834736,3/26/25,Completed,Attendee,Connection and Care,Vol Orientatio,3/25/25,2025-03-25 18:30:00.0000000 -05:00,2025-03-25 20:00:00.0000000 -05:00,Church of the Open Arms
117561645,12/6/24,Completed,Attendee,Volunteer Orientation,Vol Recruitment,12/5/24,2024-12-05 18:30:00.0000000 -06:00,2024-12-05 19:30:00.0000000 -06:00,Belle Isle Library
117561878,12/14/23,Completed,Volunteer,Sisu Wrapping Party,Group Volunteer,12/14/23,2023-12-14 17:30:00.0000000 -05:00,2023-12-14 20:30:00.0000000 -05:00,Ethan Allen Showroom
117561878,9/11/24,No Show,Data Entry,Connection & Care: Enhancing Volunteer Engagement,Vol Recruitment,9/24/24,2024-09-24 18:30:00.0000000 -05:00,2024-09-24 20:00:00.0000000 -05:00,Church of the Open Arms
117561964,12/14/23,Completed,Volunteer,Sisu Wrapping Party,Group Volunteer,12/14/23,2023-12-14 17:30:00.0000000 -05:00,2023-12-14 20:30:00.0000000 -05:00,Ethan Allen Showroom
117561997,10/23/25,Sched-Web,Volunteer,Trunk or Treat 2025 ,Group Volunteer,10/30/25,2025-10-30 18:00:00.0000000 -05:00,2025-10-30 19:30:00.0000000 -05:00,Church of the Open Arms
119185973,11/14/24,Completed,Data Entry,Volunteer Orientation,Vol Recruitment,12/5/24,2024-12-05 18:30:00.0000000 -06:00,2024-12-05 19:30:00.0000000 -06:00,Belle Isle Library
119186096,5/14/24,Completed,Volunteer,Volunteer Orientation ,Group Volunteer,5/14/24,2024-05-14 18:30:00.0000000 -05:00,2024-05-14 20:00:00.0000000 -05:00,Church of the Open Arms
119186132,7/31/24,Sched-Web,Data Entry,August Volunteer Orientation,Vol Recruitment,8/15/24,2024-08-15 18:30:00.0000000 -05:00,2024-08-15 20:00:00.0000000 -05:00,Belle Isle Library
119440314,3/26/25,Completed,Attendee,Connection and Care,Vol Orientatio,3/25/25,2025-03-25 18:30:00.0000000 -05:00,2025-03-25 20:00:00.0000000 -05:00,Church of the Open Arms
119692533,8/4/23,Confirmed,Volunteer,Atlas Volunteer Shift August ,Shelter Shift,8/4/23,2023-08-04 14:30:00.0000000 -06:00,2023-08-04 15:30:00.0000000 -06:00,Atlas Program Site
120871955,3/17/25,Completed,Volunteer,Volunteer Orientation ,Group Volunteer,5/14/24,2024-05-14 18:30:00.0000000 -05:00,2024-05-14 20:00:00.0000000 -05:00,Church of the Open Arms
121649507,10/4/25,No Show,Attendee,Volunteer Orientation ,Vol Orientatio,10/18/25,2025-10-18 11:00:00.0000000 -05:00,2025-10-18 12:30:00.0000000 -05:00,The Village Library
121989676,8/30/24,Completed,Data Entry,August Volunteer Orientation- Rescheduled ,Vol Recruitment,8/29/24,2024-08-29 18:30:00.0000000 -05:00,2024-08-29 20:00:00.0000000 -05:00,Belle Isle Library
122065558,3/26/25,Completed,Attendee,Connection and Care,Vol Orientatio,3/25/25,2025-03-25 18:30:00.0000000 -05:00,2025-03-25 20:00:00.0000000 -05:00,Church of the Open Arms
122068134,12/15/23,Completed,Volunteer,Sisu Wrapping Party,Group Volunteer,12/14/23,2023-12-14 17:30:00.0000000 -05:00,2023-12-14 20:30:00.0000000 -05:00,Ethan Allen Showroom
122116256,8/4/23,Scheduled,Volunteer,Atlas Volunteer Shift August ,Shelter Shift,8/7/23,2023-08-07 19:00:00.0000000 -06:00,2023-08-07 22:00:00.0000000 -06:00,Atlas Program Site
124016647,8/21/23,Completed,Volunteer,Atlas Volunteer Shift August ,Shelter Shift,8/20/23,2023-08-20 16:00:00.0000000 -06:00,2023-08-20 19:00:00.0000000 -06:00,Atlas Program Site
124046088,12/10/24,Completed,Data Entry,Connection and Care,Vol Recruitment,12/10/24,2024-12-10 18:30:00.0000000 -05:00,2024-12-10 20:00:00.0000000 -05:00,Church of the Open Arms
124522681,11/7/24,Completed,Data Entry,Volunteer Orientation ,Vol Recruitment,11/9/24,2024-11-09 14:30:00.0000000 -06:00,2024-11-09 16:00:00.0000000 -06:00,Belle Isle Library
124888875,8/21/23,Completed,Volunteer,Atlas Volunteer Shift August ,Shelter Shift,8/19/23,2023-08-19 16:00:00.0000000 -06:00,2023-08-19 19:00:00.0000000 -06:00,Atlas Program Site
125259269,9/6/23,Completed,Volunteer,Atlas Life Skills Class,PYD,9/12/23,2023-09-12 19:00:00.0000000 -05:00,2023-09-12 22:00:00.0000000 -05:00,Atlas Program Site
126303409,12/14/23,Completed,Volunteer,Sisu Wrapping Party,Group Volunteer,12/14/23,2023-12-14 17:30:00.0000000 -05:00,2023-12-14 20:30:00.0000000 -05:00,Ethan Allen Showroom
126709380,12/14/23,Completed,Volunteer,Sisu Wrapping Party,Group Volunteer,12/14/23,2023-12-14 17:30:00.0000000 -05:00,2023-12-14 20:30:00.0000000 -05:00,Ethan Allen Showroom
127707177,10/10/23,Sched-Web,Volunteer,EXP Birthday Volunteer Day ,Group Volunteer,10/10/23,2023-10-10 10:00:00.0000000 -05:00,2023-10-10 13:00:00.0000000 -05:00,Atlas Program Site
127707188,10/10/23,Sched-Web,Volunteer,EXP Birthday Volunteer Day ,Group Volunteer,10/10/23,2023-10-10 10:00:00.0000000 -05:00,2023-10-10 13:00:00.0000000 -05:00,Atlas Program Site
127707193,10/10/23,Sched-Web,Volunteer,EXP Birthday Volunteer Day ,Group Volunteer,10/10/23,2023-10-10 10:00:00.0000000 -05:00,2023-10-10 13:00:00.0000000 -05:00,Atlas Program Site
127707198,10/10/23,Sched-Web,Volunteer,EXP Birthday Volunteer Day ,Group Volunteer,10/10/23,2023-10-10 10:00:00.0000000 -05:00,2023-10-10 13:00:00.0000000 -05:00,Atlas Program Site
127707199,10/10/23,Sched-Web,Volunteer,EXP Birthday Volunteer Day ,Group Volunteer,10/10/23,2023-10-10 10:00:00.0000000 -05:00,2023-10-10 13:00:00.0000000 -05:00,Atlas Program Site
127707205,10/10/23,Sched-Web,Volunteer,EXP Birthday Volunteer Day ,Group Volunteer,10/10/23,2023-10-10 10:00:00.0000000 -05:00,2023-10-10 13:00:00.0000000 -05:00,Atlas Program Site
127707209,10/10/23,Sched-Web,Volunteer,EXP Birthday Volunteer Day ,Group Volunteer,10/10/23,2023-10-10 10:00:00.0000000 -05:00,2023-10-10 13:00:00.0000000 -05:00,Atlas Program Site
127707213,10/10/23,Sched-Web,Volunteer,EXP Birthday Volunteer Day ,Group Volunteer,10/10/23,2023-10-10 10:00:00.0000000 -05:00,2023-10-10 13:00:00.0000000 -05:00,Atlas Program Site
127707222,10/10/23,Sched-Web,Volunteer,EXP Birthday Volunteer Day ,Group Volunteer,10/10/23,2023-10-10 10:00:00.0000000 -05:00,2023-10-10 13:00:00.0000000 -05:00,Atlas Program Site
127707229,10/10/23,Sched-Web,Volunteer,EXP Birthday Volunteer Day ,Group Volunteer,10/10/23,2023-10-10 10:00:00.0000000 -05:00,2023-10-10 13:00:00.0000000 -05:00,Atlas Program Site
127707240,10/10/23,Sched-Web,Volunteer,EXP Birthday Volunteer Day ,Group Volunteer,10/10/23,2023-10-10 10:00:00.0000000 -05:00,2023-10-10 13:00:00.0000000 -05:00,Atlas Program Site
127707244,10/10/23,Sched-Web,Volunteer,EXP Birthday Volunteer Day ,Group Volunteer,10/10/23,2023-10-10 10:00:00.0000000 -05:00,2023-10-10 13:00:00.0000000 -05:00,Atlas Program Site
127707260,10/10/23,Sched-Web,Volunteer,EXP Birthday Volunteer Day ,Group Volunteer,10/10/23,2023-10-10 10:00:00.0000000 -05:00,2023-10-10 13:00:00.0000000 -05:00,Atlas Program Site
127707271,10/10/23,Sched-Web,Volunteer,EXP Birthday Volunteer Day ,Group Volunteer,10/10/23,2023-10-10 10:00:00.0000000 -05:00,2023-10-10 13:00:00.0000000 -05:00,Atlas Program Site
127707281,10/10/23,Sched-Web,Volunteer,EXP Birthday Volunteer Day ,Group Volunteer,10/10/23,2023-10-10 10:00:00.0000000 -05:00,2023-10-10 13:00:00.0000000 -05:00,Atlas Program Site
127787549,5/13/24,Completed,Volunteer,Volunteer Orientation ,Group Volunteer,5/14/24,2024-05-14 18:30:00.0000000 -05:00,2024-05-14 20:00:00.0000000 -05:00,Church of the Open Arms
128125753,5/14/24,Completed,Volunteer,Volunteer Orientation ,Group Volunteer,5/14/24,2024-05-14 18:30:00.0000000 -05:00,2024-05-14 20:00:00.0000000 -05:00,Church of the Open Arms
128701421,12/6/24,Completed,Attendee,Connection and Care,Vol Recruitment,12/10/24,2024-12-10 18:30:00.0000000 -05:00,2024-12-10 20:00:00.0000000 -05:00,Church of the Open Arms
128701421,11/19/24,Completed,Data Entry,Volunteer Orientation,Vol Recruitment,12/5/24,2024-12-05 18:30:00.0000000 -06:00,2024-12-05 19:30:00.0000000 -06:00,Belle Isle Library
130266644,3/26/25,Completed,Attendee,Connection and Care,Vol Orientatio,3/25/25,2025-03-25 18:30:00.0000000 -05:00,2025-03-25 20:00:00.0000000 -05:00,Church of the Open Arms
130385225,4/10/24,Completed,Data Entry,Volunteer Boundaries Training ,Vol Recruitment,4/22/24,2024-04-22 18:30:00.0000000 -05:00,2024-04-22 20:30:00.0000000 -05:00,Belle Isle Library
130406026,4/10/24,Completed,Data Entry,Volunteer Boundaries Training ,Vol Recruitment,4/22/24,2024-04-22 18:30:00.0000000 -05:00,2024-04-22 20:30:00.0000000 -05:00,Belle Isle Library
130772460,3/26/25,Completed,Attendee,Connection and Care,Vol Orientatio,3/25/25,2025-03-25 18:30:00.0000000 -05:00,2025-03-25 20:00:00.0000000 -05:00,Church of the Open Arms
130858529,4/10/24,Confirmed,Data Entry,Volunteer Boundaries Training ,Vol Recruitment,4/22/24,2024-04-22 18:30:00.0000000 -05:00,2024-04-22 20:30:00.0000000 -05:00,Belle Isle Library
130858604,4/10/24,Completed,Data Entry,Volunteer Boundaries Training ,Vol Recruitment,4/22/24,2024-04-22 18:30:00.0000000 -05:00,2024-04-22 20:30:00.0000000 -05:00,Belle Isle Library
130858604,9/10/24,Completed,Data Entry,Connection & Care: Enhancing Volunteer Engagement,Vol Recruitment,9/24/24,2024-09-24 18:30:00.0000000 -05:00,2024-09-24 20:00:00.0000000 -05:00,Church of the Open Arms
130875622,4/12/24,Completed,Data Entry,Volunteer Boundaries Training ,Vol Recruitment,4/22/24,2024-04-22 18:30:00.0000000 -05:00,2024-04-22 20:30:00.0000000 -05:00,Belle Isle Library
130921714,4/13/24,No Show,Data Entry,Volunteer Boundaries Training ,Vol Recruitment,4/22/24,2024-04-22 18:30:00.0000000 -05:00,2024-04-22 20:30:00.0000000 -05:00,Belle Isle Library
130923717,4/15/24,No Show,Data Entry,Volunteer Boundaries Training ,Vol Recruitment,4/22/24,2024-04-22 18:30:00.0000000 -05:00,2024-04-22 20:30:00.0000000 -05:00,Belle Isle Library
130926108,4/15/24,No Show,Data Entry,Volunteer Boundaries Training ,Vol Recruitment,4/22/24,2024-04-22 18:30:00.0000000 -05:00,2024-04-22 20:30:00.0000000 -05:00,Belle Isle Library
130926108,12/6/24,Completed,Attendee,Volunteer Orientation,Vol Recruitment,12/5/24,2024-12-05 18:30:00.0000000 -06:00,2024-12-05 19:30:00.0000000 -06:00,Belle Isle Library
130926108,2/21/25,Completed,Attendee,Connection and Care,Vol Recruitment,2/25/25,2025-02-25 18:30:00.0000000 -06:00,2025-02-25 20:00:00.0000000 -06:00,Church of the Open Arms
130926162,4/15/24,No Show,Data Entry,Volunteer Boundaries Training ,Vol Recruitment,4/22/24,2024-04-22 18:30:00.0000000 -05:00,2024-04-22 20:30:00.0000000 -05:00,Belle Isle Library
130926723,4/15/24,Declined,Data Entry,Volunteer Boundaries Training ,Vol Recruitment,4/22/24,2024-04-22 18:30:00.0000000 -05:00,2024-04-22 20:30:00.0000000 -05:00,Belle Isle Library
130928349,4/16/24,No Show,Data Entry,Volunteer Boundaries Training ,Vol Recruitment,4/22/24,2024-04-22 18:30:00.0000000 -05:00,2024-04-22 20:30:00.0000000 -05:00,Belle Isle Library
130928694,4/16/24,Completed,Data Entry,Volunteer Boundaries Training ,Vol Recruitment,4/22/24,2024-04-22 18:30:00.0000000 -05:00,2024-04-22 20:30:00.0000000 -05:00,Belle Isle Library
130929280,4/16/24,No Show,Data Entry,Volunteer Boundaries Training ,Vol Recruitment,4/22/24,2024-04-22 18:30:00.0000000 -05:00,2024-04-22 20:30:00.0000000 -05:00,Belle Isle Library
130930872,4/17/24,Completed,Data Entry,Volunteer Boundaries Training ,Vol Recruitment,4/22/24,2024-04-22 18:30:00.0000000 -05:00,2024-04-22 20:30:00.0000000 -05:00,Belle Isle Library
130947595,4/17/24,Completed,Data Entry,Volunteer Boundaries Training ,Vol Recruitment,4/22/24,2024-04-22 18:30:00.0000000 -05:00,2024-04-22 20:30:00.0000000 -05:00,Belle Isle Library
130956879,4/19/24,Completed,Data Entry,Volunteer Boundaries Training ,Vol Recruitment,4/22/24,2024-04-22 18:30:00.0000000 -05:00,2024-04-22 20:30:00.0000000 -05:00,Belle Isle Library
131355921,11/12/24,Completed,Data Entry,Connection and Care,Vol Recruitment,11/19/24,2024-11-19 18:30:00.0000000 -05:00,2024-11-19 19:30:00.0000000 -05:00,Church of the Open Arms
131355921,10/10/24,Sched-Web,Data Entry,Connection and Care,Vol Recruitment,10/30/24,2024-10-30 18:30:00.0000000 -05:00,2024-10-30 20:00:00.0000000 -05:00,Church of the Open Arms
131355921,8/22/24,Completed,Data Entry,September Volunteer Orientation,Vol Recruitment,9/10/24,2024-09-10 18:30:00.0000000 -05:00,2024-09-10 20:00:00.0000000 -05:00,Church of the Open Arms
131500244,5/9/24,Completed,Volunteer,Volunteer Orientation ,Group Volunteer,5/14/24,2024-05-14 18:30:00.0000000 -05:00,2024-05-14 20:00:00.0000000 -05:00,Church of the Open Arms
131500244,9/11/24,Completed,Data Entry,Connection & Care: Enhancing Volunteer Engagement,Vol Recruitment,9/24/24,2024-09-24 18:30:00.0000000 -05:00,2024-09-24 20:00:00.0000000 -05:00,Church of the Open Arms
131522389,5/10/24,Completed,Volunteer,Volunteer Orientation ,Group Volunteer,5/14/24,2024-05-14 18:30:00.0000000 -05:00,2024-05-14 20:00:00.0000000 -05:00,Church of the Open Arms
131644176,5/15/24,Completed,Volunteer,Volunteer Orientation ,Group Volunteer,5/14/24,2024-05-14 18:30:00.0000000 -05:00,2024-05-14 20:00:00.0000000 -05:00,Church of the Open Arms
